"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD"
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-11","5.5","0.0","0.0","0.0",,"28.3","14.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-12","5.3","0.0","0.0","0.0",,"30.0","17.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-13","3.4","4.8","0.0","0.0",,"17.8","11.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-14","2.5","0.0","0.0","0.0",,"23.9","10.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-15","2.8","0.0","0.0","0.0",,"23.3","10.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-16","3.4","0.0","0.0","0.0",,"24.4","12.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-17","4.5","9.9","0.0","0.0",,"25.0","10.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-18","4.2","0.0","0.0","0.0",,"15.0","6.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-19","6.2","1.3","0.0","0.0",,"22.2","3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-20","3.5","0.0","0.0","0.0",,"20.6","10.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-21","3.6","2.5","0.0","0.0",,"14.4","9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-22","4.3","5.1","0.0","0.0",,"14.4","5.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-23","3.0","0.0","0.0","0.0",,"14.4","5.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-24","5.2","0.0","0.0","0.0",,"21.1","3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-25","4.0","0.0","0.0","0.0",,"26.1","10.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-26","4.5","0.0","0.0","0.0",,"16.7","9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-27","4.7","0.0","0.0","0.0",,"15.6","9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-28","2.9","0.0","0.0","0.0",,"17.8","9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-29","2.5","0.0","0.0","0.0",,"23.9","10.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-09-30","2.6","0.0","0.0","0.0",,"17.2","8.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-01","1.3","0.0","0.0","0.0",,"18.3","7.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-02","3.1","0.0","0.0","0.0",,"18.3","9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-03","2.0","0.5","0.0","0.0",,"19.4","12.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-04","5.7","0.0","0.0","0.0",,"26.1","8.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-05","5.4","0.0","0.0","0.0",,"11.1","4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-06","4.6","0.0","0.0","0.0",,"8.3","3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-07","3.1","0.0","0.0","0.0",,"10.0","1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-08","6.5","0.0","0.0","0.0",,"16.1","0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-09","7.3","3.3","0.0","0.0",,"17.8","5.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-10","4.5","0.0","0.0","0.0",,"9.4","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-11","6.5","0.8","0.0","0.0",,"18.3","4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-12","3.4","0.0","0.0","0.0",,"10.0","1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-13","4.8","20.1","0.0","0.0",,"17.8","7.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-14","5.2","11.2","0.0","0.0",,"19.4","8.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-15","3.5","0.0","0.0","0.0",,"11.1","5.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-16","4.6","0.0","0.0","0.0",,"17.2","3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-17","5.9","10.4","0.0","0.0",,"20.6","12.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-18","5.8","1.0","0.0","0.0",,"12.2","6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-19","2.4","0.0","0.0","0.0",,"10.0","5.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-20","2.6","0.0","0.0","0.0",,"14.4","5.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-21","2.7","0.0","0.0","0.0",,"15.0","1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-22","1.3","19.6","0.0","0.0",,"15.6","8.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-23","2.1","1.5","0.0","0.0",,"14.4","10.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-24","3.0","0.0","0.0","0.0",,"24.4","11.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-25","6.9","5.6","0.0","0.0",,"22.8","5.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-26","3.4","0.0","0.0","0.0",,"9.4","2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-27","3.0","0.0","0.0","0.0",,"6.7","0.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-28","4.5","0.0","0.0","0.0",,"8.3","2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-29","6.0","0.0","0.0","0.0",,"8.9","1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-30","8.4","0.0","0.0","0.0",,"7.2","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-10-31","5.8","0.0","0.0","0.0",,"8.9","1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-01","4.0","0.0","0.0","0.0",,"11.7","1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-02","3.5","0.0","0.0","0.0",,"6.7","0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-03","3.0","0.0","0.0","0.0",,"6.7","-0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-04","2.6","0.0","0.0","0.0",,"7.2","-1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-05","2.1","0.5","0.0","0.0",,"5.6","-1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-06","2.4","1.5","0.0","0.0",,"6.1","-1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-07","1.3","0.5","0.0","0.0",,"7.8","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-08","2.6","0.0","0.0","0.0",,"6.7","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-09","2.5","0.0","0.0","0.0",,"8.9","0.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-10","5.3","0.0","0.0","0.0",,"18.3","8.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-11","7.4","4.3","0.0","0.0",,"19.4","3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-12","6.5","0.0","0.0","0.0",,"3.9","-3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-13","2.3","0.0","0.0","0.0",,"3.3","-5.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-14","3.0","0.0","0.0","0.0",,"7.2","-1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-15","2.9","0.0","0.0","0.0",,"9.4","-0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-16","1.9","0.0","0.0","0.0",,"8.9","-0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-17","1.7","0.0","0.0","0.0",,"11.7","-2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-18","2.5","0.0","0.0","0.0",,"11.7","-1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-19","1.9","2.0","0.0","0.0",,"11.7","2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-20","1.0","0.0","0.0","0.0",,"11.1","1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-21","3.7","0.0","0.0","0.0",,"15.0","1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-22","7.3","0.0","0.0","0.0",,"17.2","6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-23","8.6","0.0","0.0","0.0",,"6.7","-2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-24","4.1","0.0","0.0","0.0",,"-1.1","-4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-25","3.2","0.0","0.0","0.0",,"4.4","-3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-26","3.3","0.0","0.0","0.0",,"-0.6","-6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-27","3.6","0.0","0.0","0.0",,"-0.6","-8.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-28","3.4","0.0","0.0","0.0",,"5.0","-3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-29","3.2","0.0","0.0","0.0",,"10.6","0.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-11-30","3.9","0.0","0.0","0.0",,"6.7","4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-01","4.4","0.3","0.0","0.0",,"14.4","4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-02","3.3","0.0","0.0","0.0",,"15.0","3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-03","4.4","7.4","0.0","0.0",,"18.3","6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-04","5.3","0.0","0.0","0.0",,"13.3","-1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-05","3.0","0.0","0.0","0.0",,"2.2","-4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-06","3.8","0.0","0.0","0.0",,"6.7","0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-07","3.6","0.0","0.0","0.0",,"6.1","2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-08","4.4","3.6","0.0","0.0",,"3.3","0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-09","5.6","11.7","0.0","0.0",,"3.3","1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-10","3.8","0.0","0.0","0.0",,"2.8","-1.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-11","5.1","0.0","0.0","0.0",,"1.1","-3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-12","5.4","0.0","0.0","0.0",,"7.2","-2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-13","4.7","0.0","0.0","0.0",,"8.9","0.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-14","1.5","0.0","0.0","0.0",,"6.7","-3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-15","4.6","8.6","0.0","0.0",,"8.3","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-16","4.2","0.5","0.0","0.0",,"8.3","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-17","2.3","0.0","0.0","0.0",,"3.3","-2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-18","2.0","4.8","13.0","0.0",,"2.2","-2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-19","2.8","4.8","0.0","0.0",,"3.3","-2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-20","8.8","54.9","71.0","0.0",,"5.6","0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-21","8.3","0.0","5.0","51.0",,"1.1","-7.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-22","2.5","0.0","0.0","51.0",,"-1.7","-9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-23","2.8","0.0","0.0","25.0",,"-2.2","-6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-24","3.6","0.0","0.0","25.0",,"-1.1","-5.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-25","4.0","0.0","0.0","25.0",,"-0.6","-6.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-26","8.0","0.0","0.0","25.0",,"-0.6","-3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-27","3.8","0.0","0.0","25.0",,"-1.7","-3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-28","2.0","0.3","8.0","25.0",,"0.6","-2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-29","4.8","1.5","79.0","51.0",,"-1.1","-6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-30","3.9","0.0","0.0","76.0",,"-0.6","-11.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2012-12-31","4.5","0.0","0.0","51.0",,"0.6","-10.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-01","3.4","0.0","0.0","51.0",,"-7.8","-13.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-02","3.1","0.0","0.0","51.0",,"-2.8","-13.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-03","5.1","0.0","0.0","51.0",,"-2.8","-8.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-04","5.5","0.0","0.0","51.0",,"-1.1","-10.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-05","4.3","1.3","3.0","51.0",,"2.2","-7.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-06","4.7","0.0","0.0","25.0",,"1.7","-6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-07","5.9","0.0","0.0","25.0",,"3.9","-7.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-08","4.0","0.0","0.0","0.0",,"4.4","-2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-09","6.3","0.0","0.0","0.0",,"6.1","-1.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-10","3.4","10.7","0.0","0.0",,"4.4","-5.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-11","4.2","7.1","0.0","0.0",,"10.6","3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-12","6.6","1.3","0.0","0.0",,"11.1","-2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-13","5.1","3.3","3.0","0.0",,"-2.2","-10.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-14","3.2","0.0","0.0","0.0",,"-2.8","-11.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-15","2.4","0.0","0.0","0.0",,"-1.1","-9.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-16","5.9","0.0","0.0","0.0",,"1.1","-7.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-17","3.9","0.0","0.0","0.0",,"-0.6","-8.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-18","7.0","0.0","0.0","0.0",,"5.6","-10.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-19","6.9","0.0","0.0","0.0",,"6.7","-6.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-20","6.0","0.0","0.0","0.0",,"-6.7","-13.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-21","6.3","0.0","3.0","0.0",,"-11.1","-18.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-22","5.4","0.0","0.0","0.0",,"-13.3","-20.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-23","4.6","0.3","33.0","0.0",,"-7.2","-15.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-24","3.3","0.0","0.0","25.0",,"-6.7","-16.1",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-25","4.6","1.3","25.0","25.0",,"-3.9","-8.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-26","3.0","0.0","0.0","25.0",,"-2.8","-11.7",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-27","4.9","3.3","20.0","25.0",,"1.1","-4.4",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-28","2.3","1.5","0.0","25.0",,"6.7","-0.6",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-29","3.1","42.4","0.0","0.0",,"15.6","2.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-30","6.9","8.1","28.0","0.0",,"3.3","-7.8",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-01-31","7.1","0.0","0.0","25.0",,"-7.8","-15.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-01","5.7","0.5","13.0","25.0",,"-12.8","-18.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-02","3.2","2.0","41.0","76.0",,"-10.0","-13.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-03","4.1","0.0","0.0","51.0",,"-6.7","-13.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-04","2.8","2.8","41.0","76.0",,"-6.7","-12.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-05","3.8","1.5","15.0","76.0",,"-1.7","-15.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-06","2.0","0.0","0.0","76.0",,"1.7","-15.0",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-07","3.4","17.0","140.0","76.0",,"1.1","-3.9",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-08","4.3","0.3","8.0","178.0",,"-3.3","-7.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-09","2.3","0.0","0.0","178.0",,"-1.1","-12.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-10","5.5","8.6","0.0","178.0",,"6.1","-3.3",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-11","8.5","0.0","0.0","51.0",,"5.6","-2.2",
"USW00014839","MILWAUKEE MITCHELL INTERNATIONAL AIRPORT, WI US","42.955","-87.9044","204.2","2013-02-12","4.6","0.0","0.0","25.0",,"-1.7","-5.6",
