"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-06",,,"18.0",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-07",,,"4.6",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-08",,,"1.5",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-09",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-10",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-11",,,"2.3",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-12",,,"0.3",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-13",,,"1.3",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-14",,,"10.9",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-15",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-16",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-17",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-18",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-19",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-20",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-21",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-22",,,"0.0","0.0",,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-23",,,"0.8",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-24",,,"3.0",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-25",,,"11.2",,,,,,,,
"US1WAKG0042","NEWPORT HILLS 1.9 SSE, WA US","47.52108","-122.16127","104.2","2020-03-26",,,"1.0",,,,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-01","3.4"," 0259","0.0",,,,"12.2","7.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-02","3.8"," 2353","0.0",,,,"10.6","5.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-03","3.6"," 2122","1.5",,,,"16.1","8.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-04","5.1"," 0216","0.8",,,,"8.3","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-05","4.6"," 1137","2.5",,,,"10.0","4.4",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-06","6.2"," 0800","1.8",,,,"11.1","5.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-07","5.8"," 1708","0.8",,,,"12.8","8.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-08","2.9"," 0510","0.0",,,,"8.3","1.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-09","1.8"," 0431","0.0",,,,"5.0","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-10","4.9"," 1326","3.8",,,,"7.8","1.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-11","3.8"," 0203","0.0",,,,"8.3","4.4",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-12","5.1"," 0651","1.5",,,,"7.8","0.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-13","2.3"," 0840","0.8",,,,"2.8","-1.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-14","2.9"," 2218","0.0",,,,"2.8","-1.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-15","5.7"," 0003","0.0",,,,"6.1","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-16","3.2"," 1659","0.0",,,,"7.8","1.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-17","2.3"," 0116","0.0",,,,"6.1","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-18","3.0"," 0249","5.3",,,,"11.7","3.9",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-19","0.7"," 1410","0.3",,,,"10.6","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-20","0.5"," 0506","0.0",,,,"11.7","6.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-21","5.0"," 1951","16.5",,,,"10.6","6.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-22","3.2"," 0053","0.0",,,,"9.4","6.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-23","4.2"," 1817","9.4",,,,"12.8","8.9",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-24","3.6"," 1120","11.9",,,,"11.7","8.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-25","1.2"," 1313","1.0",,,,"10.6","7.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-26","4.1"," 1546","3.8",,,,"12.2","7.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-27","3.0"," 0327","8.4",,,,"11.1","5.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-28","3.1"," 1822","8.6",,,,"11.1","7.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-29","2.3"," 1347","0.5",,,,"10.6","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-30","2.6"," 1543","0.5",,,,"8.9","6.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-01-31","6.3"," 1142","6.9",,,,"14.4","8.9",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-01","4.6"," 0613","18.3",,,,"12.2","2.8",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-02","2.6"," 1122","0.0",,,,"7.2","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-03","1.6"," 1505","0.0",,,,"6.7","1.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-04","3.9"," 1312","0.8",,,,"5.0","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-05","3.2"," 1754","4.6",,,,"10.6","5.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-06","1.2"," 1341","10.9",,,,"10.6","6.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-07","4.4"," 1837","4.1",,,,"11.1","6.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-08","2.9"," 0020","0.0",,,,"8.9","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-09","0.4"," 1522","0.0",,,,"8.9","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-10","1.1"," 1717","0.0",,,,"8.9","1.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-11","2.8"," 1224","0.3",,,,"8.3","1.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-12","0.5"," 1744","1.0",,,,"9.4","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-13","3.6"," 1401","0.8",,,,"8.9","3.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-14","3.5"," 0958","0.3",,,,"10.6","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-15","4.6"," 0845","1.0",,,,"8.3","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-16","2.9"," 1420","1.5",,,,"9.4","2.8",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-17","2.0"," 0313","0.0",,,,"9.4","1.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-18","1.3"," 1454","0.0",,,,"8.9","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-19","1.6"," 2242","0.0",,,,"11.7","-1.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-20","0.9"," 1310","0.0",,,,"13.3","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-21","1.6"," 1541","0.0",,,,"13.3","-0.5",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-22","2.1"," 0528","0.0",,,,"9.4","5.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-23","5.1"," 0704","3.3",,,,"10.0","3.9",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-24","2.1"," 0110","0.0",,,,"10.0","3.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-25","0.7"," 1420","0.0",,,,"11.1","1.1",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-26","1.4"," 1405","0.0",,,,"12.2","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-27","1.7"," 1509","0.0",,,,"14.4","3.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-28","4.2"," 2320","1.8",,,,"10.0","2.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-02-29","3.3"," 0007","2.3",,,,"9.4","1.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-01","1.9"," 1634","0.0",,,,"8.9","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-02","4.9"," 1911","0.0",,,,"9.4","5.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-03","5.0"," 1718","0.0",,,,"11.7","7.8",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-04","1.7"," 0001","0.0",,,,"11.1","3.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-05","3.2"," 1451","1.8",,,,"13.3","2.8",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-06","1.4"," 1621","2.8",,,,"6.7","4.4",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-07","2.5"," 1541","0.3",,,,"7.8","3.9",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-08","1.7"," 1635","0.0",,,,"9.4","2.8",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-09","1.0"," 1533","0.0",,,,"10.6","-1.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-10","4.5"," 1914","0.0",,,,"10.6","0.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-11","1.8"," 0337","0.3",,,,"10.6","4.4",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-12","1.2"," 1133","0.0",,,,"10.6","3.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-13","2.7"," 1816","1.3",,,,"6.7","2.8",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-14","3.3"," 1734","0.0",,,,"6.7","1.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-15","3.2"," 1230","0.0",,,,"8.3","0.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-16","1.8"," 1409","0.0",,,,"12.2","1.7",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-17","1.4"," 1333","0.0",,,,"11.7","-1.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-18","1.6"," 1328","0.0",,,,"14.4","0.0",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-19","1.1"," 1529","0.0",,,,"16.1","0.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-20","1.5"," 1732","0.0",,,,"16.7","2.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-21","1.2"," 1518","0.0",,,,"12.8","3.3",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-22","3.2"," 2126","0.0",,,,"13.9","2.2",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-23","4.9"," 1057","0.8",,,,"10.6","5.6",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-24","2.6"," 0323","0.0",,,,"10.0","4.4",,,
"USW00024234","SEATTLE BOEING FIELD, WA US","47.53028","-122.30083","6.1","2020-03-25","2.0"," 1320","2.0",,,,"10.0","3.3",,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-01",,,"17.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-02",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-03",,,"20.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-04",,,"9.9",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-05",,,"5.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-06",,,"16.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-07",,,"39.1",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-08",,,"2.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-09",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-10",,,"4.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-11",,,"18.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-12",,,"8.4",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-13",,,"1.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-14",,,"2.3","25.0","25.0",,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-15",,,"0.3","0.0","13.0",,,,,"0.3","0.0"
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-16",,,"1.0","0.0","0.0",,,,,"0.0","0.0"
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-17",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-18",,,"12.2",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-19",,,"1.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-20",,,"1.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-21",,,"5.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-22",,,"17.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-23",,,"18.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-24",,,"31.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-25",,,"15.7",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-26",,,"7.6",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-27",,,"3.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-28",,,"30.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-29",,,"6.1",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-01-31",,,,,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-01",,,"42.2",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-02",,,"3.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-03",,,"0.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-04",,,"0.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-05",,,"4.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-06",,,"3.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-07",,,"6.4",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-09",,,"2.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-10",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-11",,,"0.0","0.0",,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-12",,,"1.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-13",,,"1.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-14",,,"1.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-15",,,"2.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-16",,,"1.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-17",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-18",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-19",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-20",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-21",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-22",,,"0.0","0.0",,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-23",,,"4.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-25",,,"0.0","0.0",,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-26",,,"0.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-27",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-02-29",,,"5.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-01",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-02",,,"0.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-03",,,"0.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-04",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-05",,,"0.0","0.0",,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-06",,,"11.4",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-07",,,"3.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-08",,,"2.5",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-10",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-11",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-12",,,"0.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-13",,,"1.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-14",,,"5.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-15",,,"0.3",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-16",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-17",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-18",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-19",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-20",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-21",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-22",,,"0.0",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-23",,,"0.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-24",,,"3.8",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-25",,,"6.1",,,,,,,,
"US1WAPR0054","GIG HARBOR 1.6 W, WA US","47.3245","-122.6224","83.5","2020-03-26",,,"0.8",,,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-01",,,"6.4",,,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-03",,,"24.6",,,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-04",,,"6.4","0.0",,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-05",,,"10.4",,,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-06",,,"14.2",,,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-07",,,"41.1",,,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-08",,,"0.0","0.0",,,,,,,
"US1WAKP0036","BREMERTON 2.9 NNE, WA US","47.585187","-122.67157","5.8","2020-01-10",,,"6.6",,,,,,,,
